actor,region,dmu,dea_score_filled,rc_viability_score,margin_score,asset_utilization_score,cost_burden_score,crisis_resilience_score,cluster_support_score,readiness_score,readiness_label,vote_ready,vote_high_risk,label_reason
Farmer,Karawang,3,0.16588156890243513,1.0,0.2775,0.18,0.275,1.0,0.0,0.45938947067073055,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,4,0.1429419140155169,1.0,0.225,0.18,0.22250000000000003,0.875,0.0,0.42588257420465514,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,5,0.4118093983655969,1.0,0.925,0.835,0.9225,1.0,1.0,0.7957928195096791,Recommended,3,1,balanced domain indicators
Farmer,Karawang,6,0.21588184953798117,1.0,0.45,0.4125,0.4475,1.0,1.0,0.6235145548613944,Conditional,2,1,low DEA efficiency
Farmer,Karawang,7,0.22510119028217254,1.0,0.6425,0.4125,0.64,1.0,1.0,0.6551553570846518,Conditional,3,1,low DEA efficiency
Farmer,Karawang,8,0.11244372600832368,0.7309644670050761,0.07,0.0925,0.0675,0.0,0.0,0.19967601120351236,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Karawang,9,0.3690985266562873,1.0,0.9275,0.835,0.925,1.0,1.0,0.7833545579968861,Recommended,3,1,low DEA efficiency
Farmer,Karawang,10,0.35287405254735327,1.0,0.945,0.835,0.9425,1.0,1.0,0.781112215764206,Recommended,3,1,low DEA efficiency
Farmer,Karawang,11,0.1845259315723338,1.0,0.485,0.35875,0.48250000000000004,1.0,1.0,0.6139827794717001,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,12,0.2770092408984827,1.0,0.8125,0.365,0.81,1.0,1.0,0.6914777722695448,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,13,0.24548133914997,1.0,0.555,0.855,0.5525,1.0,1.0,0.692394401744991,Conditional,2,1,low DEA efficiency
Farmer,Karawang,14,0.2504623788931999,1.0,0.3775,0.88875,0.375,1.0,1.0,0.6706387136679599,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Karawang,15,0.2548398416888324,1.0,0.6975,0.3875,0.6950000000000001,1.0,1.0,0.6698269525066497,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,16,0.193731264147176,1.0,0.4325,0.4125,0.43000000000000005,1.0,1.0,0.6142443792441528,Conditional,2,1,low DEA efficiency
Farmer,Karawang,17,0.11153352927948831,0.4137651274423636,0.0075,0.46625,0.0050000000000000044,0.0,0.0,0.1639630842723192,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Karawang,18,0.05363638912370369,0.43760683760683766,0.01,0.0975,0.007499999999999951,0.0,0.0,0.11486228425847864,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Karawang,19,0.17981074747597017,1.0,0.18,0.27625,0.1775,0.75,0.0,0.42106822424279106,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,20,0.09856871698637622,0.682189295433928,0.05,0.03,0.04749999999999999,0.0,0.0,0.17650847418269847,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Karawang,21,0.24545641855691674,1.0,0.7575,0.34125,0.755,1.0,1.0,0.6713869255670749,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,22,0.21743187869173258,1.0,0.5275,0.42,0.525,1.0,1.0,0.6363545636075199,Conditional,2,1,low DEA efficiency
Farmer,Karawang,23,0.2611114587557103,1.0,0.6825,0.4125,0.6799999999999999,1.0,1.0,0.671958437626713,Conditional,3,1,low DEA efficiency
Farmer,Karawang,24,0.20655909876317005,1.0,0.4725,0.4125,0.47,1.0,1.0,0.624092729628951,Conditional,2,1,low DEA efficiency
Farmer,Karawang,25,0.22324229302397294,1.0,0.67,0.35875,0.6675,1.0,1.0,0.6533476879071919,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,26,0.20540709807570648,1.0,0.455,0.355,0.4525,1.0,1.0,0.6153721294227119,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,27,0.16427734579733308,1.0,0.2825,0.22,0.28,1.0,0.0,0.46365820373919997,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,28,0.21471442186397655,1.0,0.435,0.39625,0.4325,1.0,1.0,0.619289326559193,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,29,0.24677838697391766,1.0,0.755,0.3875,0.7525,1.0,1.0,0.6760335160921752,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,30,0.18452267880122608,1.0,0.52,0.18,0.5175000000000001,1.0,1.0,0.6013568036403678,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,31,0.1965903645471583,1.0,0.4075,0.19875,0.405,1.0,0.0,0.4899771093641475,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Karawang,32,0.2511810951251561,1.0,0.615,0.3875,0.6125,1.0,1.0,0.6563543285375467,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,33,0.21380641659922342,1.0,0.6525,0.27,0.65,1.0,1.0,0.639016924979767,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,34,0.19673477095774358,1.0,0.6275,0.2925,0.625,1.0,1.0,0.6323954312873231,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,35,0.18778577571027855,1.0,0.55125,0.245,0.5487500000000001,1.0,1.0,0.6135232327130835,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,36,0.2183287221653537,1.0,0.5125,0.27,0.51,1.0,1.0,0.6193736166496061,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,37,0.22891128810554176,1.0,0.64,0.335,0.6375,1.0,1.0,0.6481733864316626,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,38,0.25522218953390224,1.0,0.625,0.39625,0.6225,1.0,1.0,0.6599416568601707,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,39,0.36601689898724965,1.0,0.77,0.75125,0.7675,1.0,1.0,0.7504300696961749,Recommended,3,1,low DEA efficiency
Farmer,Karawang,40,0.18778577571027855,1.0,0.55125,0.245,0.5487500000000001,1.0,1.0,0.6135232327130835,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,41,0.1965903645471583,1.0,0.4075,0.19875,0.405,1.0,0.0,0.4899771093641475,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Karawang,42,0.15571023502687528,1.0,0.1925,0.135,0.18999999999999995,0.75,0.0,0.4015880705080626,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,43,0.1465119907111228,1.0,0.3625,0.1575,0.36,1.0,0.0,0.46407859721333683,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,44,0.40936061159831655,1.0,0.98,0.8,0.9775,1.0,1.0,0.7998081834794949,Recommended,3,1,balanced domain indicators
Farmer,Karawang,45,0.3436323626117489,1.0,0.9375,0.51,0.935,1.0,1.0,0.7447147087835247,Recommended,3,1,low DEA efficiency
Farmer,Karawang,46,0.09964638993941709,0.6133478239391394,0.0275,0.12,0.025000000000000022,0.0,0.0,0.168688481769653,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Karawang,47,0.1248173055883651,1.0,0.2225,0.04,0.21999999999999997,0.75,0.0,0.38732019167650955,Not Recommended,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,48,0.1965903645471583,1.0,0.4075,0.19875,0.405,1.0,0.0,0.4899771093641475,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Karawang,49,0.18007754681387744,1.0,0.2525,0.27625,0.25,0.875,0.0,0.4507732640441633,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,50,0.21345710098200102,1.0,0.42,0.3475,0.4175,1.0,0.0,0.5117871302946002,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Karawang,51,0.1699716296374103,1.0,0.385,0.21625,0.38249999999999995,1.0,0.0,0.48036648889122313,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,52,0.18784200281774283,1.0,0.5,0.21625,0.49750000000000005,1.0,1.0,0.6029776008453228,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Karawang,53,0.2239651517952019,1.0,0.285,0.435,0.2825,1.0,1.0,0.6034395455385605,Conditional,2,2,low DEA efficiency; weak margin health
Farmer,Subang,1,0.09595857136779391,0.6812828410944012,0.0475,0.03,0.04500000000000004,0.0,0.0,0.1751691396292184,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,2,0.3092132989488557,1.0,0.9325,0.835,0.9299999999999999,1.0,1.0,0.7661389896846568,Recommended,3,1,low DEA efficiency
Farmer,Subang,3,0.3552708979823551,1.0,0.975,0.8025,0.9725,1.0,1.0,0.7830812693947066,Recommended,3,1,low DEA efficiency
Farmer,Subang,4,0.1559483864227129,1.0,0.4025,0.255,0.4,1.0,0.0,0.48265951592681394,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Subang,5,0.16580553779039806,1.0,0.175,0.6825,0.1725,0.75,0.0,0.45674166133711946,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,6,0.10809668358340968,0.8536385936222404,0.1125,0.6825,0.10999999999999999,0.0,0.0,0.288281723799471,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,7,0.1671530354992554,1.0,0.19,0.51875,0.1875,0.75,0.0,0.4430209106497766,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,8,0.1622451345739721,1.0,0.3975,0.78,0.395,1.0,0.0,0.5362985403721916,Conditional,2,1,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,9,0.2016471580227488,1.0,0.3825,0.85,0.38,1.0,1.0,0.6528691474068246,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Subang,10,0.16561100168421403,1.0,0.3175,0.75125,0.31499999999999995,1.0,1.0,0.6224333005052642,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Subang,11,0.0731343872762498,0.8105590062111802,0.1025,0.6825,0.09999999999999998,0.0,0.0,0.26767711742511097,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,12,0.16832042133679634,1.0,0.3425,0.75125,0.33999999999999997,1.0,1.0,0.6269961264010389,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Subang,13,0.10179595186751234,1.0,0.2125,0.895,0.20999999999999996,0.75,0.0,0.4644137855602537,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,14,0.06901879852761957,0.6969288202697341,0.0625,0.6825,0.06000000000000005,0.0,0.0,0.2377164036122327,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,15,0.12780601671626216,0.9508196721311476,0.135,0.6825,0.13249999999999995,0.25,0.0,0.3545057394411082,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,16,0.3720161983194138,1.0,0.955,0.56875,0.9525,1.0,1.0,0.7617298594958242,Recommended,3,1,low DEA efficiency
Farmer,Subang,17,0.4473089760261637,1.0,0.9725,0.74,0.97,1.0,1.0,0.8040676928078491,Recommended,3,1,balanced domain indicators
Farmer,Subang,18,0.3704105094003978,1.0,0.95,0.56875,0.9475,1.0,1.0,0.7604981528201193,Recommended,3,1,low DEA efficiency
Farmer,Subang,19,0.13992039599162404,0.7455871969875265,0.0725,0.7275,0.06999999999999995,0.0,0.0,0.2747185581949925,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,20,0.11907319095327018,0.993414863593603,0.15375,0.7275,0.15125,0.5,0.0,0.4052174300047017,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,21,0.11907319095327018,0.993414863593603,0.15375,0.7275,0.15125,0.5,0.0,0.4052174300047017,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,22,0.13997513963879896,1.0,0.165,0.9075,0.16249999999999998,0.625,0.0,0.4512425418916397,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Subang,23,0.31880178277634635,1.0,0.685,0.835,0.6825,1.0,1.0,0.7318905348329039,Recommended,3,1,low DEA efficiency
Farmer,Subang,24,0.1318709437702082,0.8710053046965973,0.115,0.125,0.11250000000000004,0.0,0.0,0.24351234407038191,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,25,0.10534503751646149,0.5952,0.025,0.1425,0.022499999999999964,0.0,0.0,0.16864351125493843,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,26,0.27611570793920076,1.0,0.505,0.835,0.5025,1.0,1.0,0.6920847123817602,Conditional,2,1,low DEA efficiency
Farmer,Subang,27,0.3190186971488245,1.0,0.8375,0.91,0.835,1.0,1.0,0.7623306091446473,Recommended,3,1,low DEA efficiency
Farmer,Subang,28,0.15591073152033205,1.0,0.23,0.265,0.22750000000000004,0.875,0.0,0.4390232194560996,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Subang,29,0.3735185304134613,1.0,0.9075,0.8125,0.905,1.0,1.0,0.7794305591240384,Recommended,3,1,low DEA efficiency
Farmer,Subang,30,0.1420140082689547,1.0,0.1875,0.16625,0.18500000000000005,0.75,0.0,0.3998542024806864,Not Recommended,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Subang,31,0.23626746644463512,1.0,0.7325,0.6825,0.73,1.0,1.0,0.6990052399333906,Conditional,3,1,low DEA efficiency
Farmer,Subang,32,0.276667918089293,1.0,0.6675,0.7275,0.665,1.0,1.0,0.7058753754267879,Recommended,3,1,low DEA efficiency
Farmer,Subang,33,0.3035133280067631,1.0,0.655,0.5125,0.6525000000000001,1.0,1.0,0.6905539984020289,Conditional,3,1,low DEA efficiency
Farmer,Subang,34,0.2875511630729336,1.0,0.6025,0.45375,0.6,1.0,1.0,0.67201534892188,Conditional,3,1,low DEA efficiency
Farmer,Subang,35,0.19770877983876622,1.0,0.5325,0.5225,0.53,1.0,0.0,0.5414376339516298,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,36,0.20060385246969586,1.0,0.3875,0.4575,0.385,1.0,1.0,0.6140561557409087,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Subang,37,0.18504670521522884,1.0,0.445,0.4975,0.4425,1.0,0.0,0.5220140115645686,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,38,0.20214198554125531,1.0,0.47,0.44625,0.4675,1.0,0.0,0.5257675956623766,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,39,0.2236155981673546,1.0,0.545,0.4975,0.5425,1.0,0.0,0.5485846794502064,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,40,0.2367151978961373,1.0,0.495,0.525,0.49250000000000005,1.0,1.0,0.6477645593688411,Conditional,2,1,low DEA efficiency
Farmer,Subang,41,0.18297080989748515,1.0,0.48,0.4925,0.47750000000000004,1.0,0.0,0.5261412429692456,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,42,0.19639033603673375,1.0,0.4675,0.4975,0.46499999999999997,1.0,0.0,0.5287921008110201,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,43,0.31558439105331937,1.0,0.6475,0.50375,0.645,1.0,1.0,0.6921753173159958,Conditional,3,1,low DEA efficiency
Farmer,Subang,44,0.10739688672245352,0.37776141384388806,0.005,0.4375,0.0024999999999999467,0.0,0.0,0.15227134878551368,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Farmer,Subang,45,0.2942833684787756,1.0,0.7375,0.59625,0.735,1.0,1.0,0.7085350105436328,Recommended,3,1,low DEA efficiency
Farmer,Subang,46,0.30290670043355705,1.0,0.6225,0.45375,0.62,1.0,1.0,0.6796220101300671,Conditional,3,1,low DEA efficiency
Farmer,Subang,47,0.2290143220317991,1.0,0.5175,0.5075,0.515,1.0,1.0,0.6470792966095397,Conditional,2,1,low DEA efficiency
Farmer,Subang,48,0.38126271683785157,1.0,0.895,0.59625,0.8925,1.0,1.0,0.7582538150513555,Recommended,3,1,low DEA efficiency
Farmer,Subang,49,0.19773843804886287,1.0,0.37,0.42625,0.36750000000000005,1.0,1.0,0.6074465314146589,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Subang,50,0.15700725721550052,1.0,0.24125,0.20625,0.23875000000000002,0.875,0.0,0.4351646771646501,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Subang,51,0.317206449346686,1.0,0.665,0.50375,0.6625,1.0,1.0,0.6952869348040057,Conditional,3,1,low DEA efficiency
Farmer,Subang,52,0.1985750854254021,1.0,0.3125,0.16625,0.31000000000000005,1.0,0.0,0.4730725256276206,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Subang,53,0.08655635590627864,0.5905269632971089,0.0225,0.0025,0.020000000000000018,0.0,0.0,0.14769729943130536,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Subang,54,0.2580463271835241,1.0,0.5575,0.45,0.5549999999999999,1.0,0.0,0.5560388981550572,Conditional,2,1,low DEA efficiency; weak cluster support
Farmer,Subang,55,0.31431021845245055,1.0,0.6725,0.515,0.6699999999999999,1.0,1.0,0.6966680655357351,Conditional,3,1,low DEA efficiency
Farmer,Subang,56,0.7554674029499999,1.0,0.9975,0.9975,0.995,1.0,1.0,0.926015220885,Recommended,3,0,balanced domain indicators
